Wavelength,Black,Grey,White
1978,5.942947514,10.78248263,48.46847754
1979,5.96426004,10.75338283,48.46725217
1980,5.989890603,10.72783417,48.46876375
1981,6.039109706,10.69936884,48.47761404
1982,6.042693603,10.70603979,48.55244049
1983,6.01268604,10.73567289,48.62852461
1984,5.927385065,10.80725572,48.73112922
1985,5.8592809,10.88187559,48.83311868
1986,5.870660337,10.91300668,48.87297965
1987,5.894320201,10.9228394,48.88009476
1988,5.900966805,10.89883703,48.80045492
1989,5.906477652,10.85290764,48.69554664
1990,5.896845019,10.87597466,48.66119097
1991,5.872886074,10.90258465,48.66983329
1992,5.909254822,10.87762141,48.66651654
1993,5.929569191,10.89885662,48.71289516
1994,5.93333146,10.95845138,48.76091341
1995,6.0296758,11.00664386,48.76008628
1996,6.100306892,11.03711268,48.74349793
1997,6.124748143,11.01960177,48.64269009
1998,6.121840017,10.97038296,48.54088017
1999,6.049563889,10.89660152,48.49743062
2000,5.978013345,10.82949175,48.49280891
2001,5.965383187,10.77408987,48.582655
2002,5.987202438,10.72164021,48.68827213
2003,6.083318509,10.69279302,48.73550067
2004,6.155577263,10.68683799,48.74388644
2005,6.182047842,10.72819105,48.74979829
2006,6.234777218,10.74754864,48.75258909
2007,6.234376875,10.75791637,48.7511114
2008,6.230260433,10.74529537,48.79094456
2009,6.20594273,10.73765764,48.80775005
2010,6.110824675,10.77522065,48.78805559
2011,6.094943187,10.79688656,48.79564425
2012,6.178279213,10.8507211,48.7606861
2013,6.242035805,10.91563348,48.73489808
2014,6.246642192,10.94041298,48.78218415
2015,6.212539551,10.92925185,48.80019582
2016,6.117366507,10.81596267,48.6540748
2017,6.031371851,10.68983917,48.4890479
2018,5.984437362,10.6868921,48.43789094
2019,5.954803054,10.71410427,48.41946011
2020,6.015519798,10.74030501,48.45966683
2021,6.104992325,10.76119049,48.57199473
2022,6.12913261,10.76189507,48.63572164
2023,6.066874839,10.85714323,48.68146791
2024,6.038307994,10.94819617,48.674214
2025,6.030333106,10.94020481,48.57441197
2026,6.088285084,10.9325137,48.51485164
2027,6.228508739,10.94971001,48.4530215
2028,6.30400026,10.94172129,48.40152855
2029,6.264510441,10.87790365,48.41215463
2030,6.208463347,10.82850041,48.4542723
2031,6.185669129,10.84282925,48.50131425
2032,6.167311917,10.88418862,48.50942014
2033,6.131708792,10.96234203,48.44536163
2034,6.134654328,11.02910277,48.39063093
2035,6.126161757,11.06156582,48.36195651
2036,6.028439287,11.10004224,48.34958475
2037,6.002987519,11.18939185,48.34569253
2038,6.046246633,11.28983485,48.29901697
2039,6.078039295,11.3064988,48.22982792
2040,6.084505349,11.26160271,48.17569189
2041,6.054048136,11.19662856,48.14268406
2042,5.941998723,11.10212863,48.03923031
2043,5.858064992,11.02776116,47.96490328
2044,5.849022224,10.9863732,48.03604061
2045,5.875351535,10.91377689,48.11972515
2046,5.930414206,10.84284026,48.19156114
2047,5.982144816,10.82307055,48.25696527
2048,6.033004158,10.85552832,48.28802007
2049,6.066660388,10.87261229,48.28664061
2050,6.046309101,10.87868381,48.23123931
2051,6.046264921,10.8861136,48.18235696
2052,6.048757127,10.90326709,48.12792864
2053,6.017211697,10.9259457,48.06623167
2054,6.027464237,10.97330741,48.06930542
2055,6.031647602,11.00353597,48.04593262
2056,6.025483567,11.01466883,47.95455992
2057,6.080111708,11.05975092,47.83691218
2058,6.10942698,11.04656974,47.70080288
2059,6.08637535,11.01433886,47.56131173
2060,6.057681702,11.02293294,47.48293544
2061,5.98954219,11.03067272,47.51557673
2062,5.95260783,11.04552764,47.59418841
2063,6.038633755,11.07269963,47.64071944
2064,6.16391653,11.08375094,47.60168231
2065,6.252189705,11.03329064,47.45867681
2066,6.30642863,10.94318289,47.31546859
2067,6.394019696,10.83408409,47.20353468
2068,6.511159899,10.76109391,47.13500489
2069,6.571330049,10.70267816,47.08331318
2070,6.617276437,10.67851117,46.96269804
2071,6.632434739,10.79862627,46.81576075
2072,6.574615581,10.85314834,46.66578566
2073,6.523059924,10.91929867,46.49685648
2074,6.527580669,11.05048968,46.38305293
2075,6.564382658,11.14448267,46.22789669
2076,6.529295822,11.17550161,46.03136118
2077,6.419675452,11.20408022,45.92009314
2078,6.374055515,11.20384431,45.87313912
2079,6.397374227,11.16314788,45.81942113
2080,6.437807772,11.11435834,45.7286537
2081,6.409938817,11.07905276,45.60701249
2082,6.272420085,11.00639549,45.47447851
2083,6.142845653,10.906184,45.33943747
2084,6.075217505,10.84126653,45.21903949
2085,6.028042265,10.81055184,45.12346072
2086,6.03123443,10.80239289,45.02524252
2087,6.069741028,10.8221663,44.93124759
2088,6.198454566,10.83705399,44.89771
2089,6.349592572,10.81670355,44.86157904
2090,6.393191618,10.82613267,44.91077412
2091,6.418371662,10.81722227,44.99265324
2092,6.418325458,10.78303273,45.08366175
2093,6.398318236,10.74526944,45.12590878
2094,6.403159873,10.74587272,45.17508356
2095,6.434816384,10.80577483,45.25385993
2096,6.487303253,10.85915665,45.3249095
2097,6.460264826,10.90751674,45.29287807
2098,6.405386914,10.93534668,45.14627248
2099,6.319124922,10.83271332,44.92296436
2100,6.229557341,10.69449795,44.72767648
2101,6.158008509,10.62012119,44.63431297
2102,6.093495235,10.60672377,44.5701163
2103,6.076953209,10.70064141,44.45710393
2104,6.086115705,10.83006185,44.28682532
2105,6.090352418,10.92350768,43.96307972
2106,6.093009012,10.96638281,43.54322103
2107,6.091678348,10.92053466,43.11048583
2108,6.141674894,10.86550972,42.72986705
2109,6.211783941,10.84807541,42.44913253
2110,6.238068916,10.82785748,42.26669405
2111,6.285601558,10.92722631,41.98181823
2112,6.26550462,11.04463331,41.56268634
2113,6.226054896,11.02740387,41.10167713
2114,6.152876263,10.93139713,40.5691578
2115,6.116584272,10.82320931,40.0402662
2116,6.148614559,10.73855227,39.5509905
2117,6.138815626,10.68038529,39.13010388
2118,6.093643741,10.67874983,38.82127407
2119,6.073218234,10.72092314,38.5075766
2120,6.155895414,10.82168008,38.11718478
2121,6.264853702,10.88419362,37.68103808
2122,6.340527068,10.85094827,37.22717365
2123,6.345612981,10.81354493,36.79365584
2124,6.259989828,10.76089358,36.42494688
2125,6.181213416,10.66683144,36.08587849
2126,6.07579422,10.55766107,35.7443452
2127,5.932930609,10.46882678,35.37464308
2128,5.851311895,10.37210486,35.00132581
2129,5.802079837,10.29414837,34.70756304
2130,5.766255046,10.3229628,34.52056599
2131,5.775665806,10.36602826,34.29928024
2132,5.867013754,10.3942786,34.0715832
2133,5.955741442,10.42909954,33.99247467
2134,5.939687603,10.48568953,34.01921799
2135,5.815896773,10.56848409,34.00716213
2136,5.715112965,10.63043257,34.09379536
2137,5.714134811,10.66180753,34.18449894
2138,5.779127863,10.6519095,34.27324659
2139,5.905164949,10.66630379,34.5074616
2140,6.039961429,10.72249775,34.70761678
2141,6.165963821,10.75593992,34.92039671
2142,6.230839014,10.69465755,35.19909339
2143,6.247962123,10.55028102,35.44857652
2144,6.248459307,10.47254104,35.65907521
2145,6.217231369,10.4443856,35.8464939
2146,6.241024547,10.41413592,36.00449075
2147,6.336624663,10.40484499,36.04291278
2148,6.406120939,10.41046666,36.03748685
2149,6.383015089,10.45180174,35.98477345
2150,6.283957316,10.49082965,35.88858126
2151,6.137287418,10.46913971,35.76996222
2152,6.051949105,10.43416144,35.63244372
2153,6.079509967,10.42447006,35.45491068
2154,6.191325657,10.48929984,35.34160799
2155,6.150548584,10.5674295,35.27811478
2156,5.998579187,10.62419891,35.21631162
2157,5.971162973,10.64184849,35.10635178
2158,5.950929568,10.58101068,35.03119637
2159,5.928369148,10.62054622,35.08012212
2160,5.910312367,10.65848585,35.1825983
2161,5.90651424,10.70434985,35.35863458
2162,5.884653025,10.74136313,35.59444514
2163,5.906686397,10.69577954,35.87264914
2164,5.975926823,10.70133905,36.20438709
2165,5.976663301,10.70494957,36.5543111
2166,5.996829371,10.73544983,36.86854171
2167,6.021797758,10.74988271,37.16686164
2168,6.067267527,10.71710973,37.48439699
2169,6.157643814,10.68179603,37.74467078
2170,6.20737238,10.61770607,37.87269355
2171,6.213474265,10.59009732,38.01509714
2172,6.260468492,10.59367007,38.15936747
2173,6.330198443,10.55494785,38.25322329
2174,6.364881362,10.50939531,38.26482053
2175,6.404945674,10.48236684,38.2480512
2176,6.46148231,10.41984102,38.23957174
2177,6.472140715,10.37988572,38.22765377
2178,6.451252938,10.49963748,38.10493097
2179,6.482717502,10.6462231,37.97580055
2180,6.525141343,10.6879842,37.92292514
2181,6.491541881,10.71734021,37.86115332
2182,6.406743365,10.68410548,37.75720305
2183,6.336900587,10.66779688,37.68505774
2184,6.23072128,10.80114189,37.7148244
2185,6.179261822,10.85711071,37.81298176
2186,6.172202599,10.86587246,37.83733287
2187,6.08684717,10.88732932,37.86224491
2188,5.980775211,10.8570024,37.98193023
2189,5.968724577,10.83164478,38.10678522
2190,6.012061755,10.80674519,38.35861677
2191,6.177419837,10.76309901,38.65607449
2192,6.384428241,10.74637267,38.92849293
2193,6.412014542,10.72602565,39.2678625
2194,6.418983763,10.75728794,39.55643089
2195,6.361537294,10.92155341,39.74989934
2196,6.292479107,11.03489697,39.95655721
2197,6.204578459,11.00273229,40.09089759
2198,6.112898755,10.96101808,40.18505831
2199,6.165967485,10.88266941,40.21066146
2200,6.263764643,10.77280831,40.24185423
2201,6.332907606,10.71777067,40.37053386
2202,6.372189474,10.70645395,40.50062994
2203,6.365952387,10.72837471,40.47500971
2204,6.321771643,10.77815429,40.36489456
2205,6.217542572,10.79324263,40.22911117
2206,6.111596363,10.76415877,40.09782157
2207,6.118185118,10.78764886,39.95774615
2208,6.238427394,10.82778666,39.8286382
2209,6.407382638,10.7849605,39.69494785
2210,6.506497554,10.7313178,39.53690191
2211,6.580862059,10.71240948,39.26359214
2212,6.612507113,10.72681803,38.92994499
2213,6.470766582,10.70945063,38.60234133
2214,6.323967643,10.67416634,38.3000741
2215,6.28506784,10.70034006,38.09675699
2216,6.304533856,10.71763983,37.95535948
2217,6.332445569,10.68686068,37.68106843
2218,6.291222918,10.63219534,37.28662013
2219,6.220250897,10.50371798,36.72053639
2220,6.174370606,10.3533242,36.09559079
2221,6.07236055,10.30512022,35.52722425
2222,6.01108436,10.3537476,34.98987786
2223,5.966601208,10.33335925,34.45587618
2224,5.906284958,10.31230894,33.87818284
2225,5.971592567,10.33635538,33.32901693
2226,6.063047577,10.2919638,32.80607449
2227,6.086616745,10.22974717,32.26551723
2228,6.037205374,10.10594999,31.82190082
2229,5.910048171,9.99282117,31.43695463
2230,5.762000094,10.02668885,30.9906085
2231,5.67670095,10.08638452,30.52046601
2232,5.625436773,10.10186863,30.01126334
2233,5.591632391,10.07195378,29.47172126
2234,5.733506344,9.963540796,28.88035479
2235,5.931875124,9.84168362,28.26339326
2236,6.026846055,9.75665322,27.71250817
2237,6.100130146,9.710322391,27.21602529
2238,6.135722197,9.680657222,26.75475288
2239,6.110594114,9.644479045,26.25982399
2240,6.039240106,9.580439337,25.62739933
2241,5.9559658,9.529014873,24.99174501
2242,5.875238245,9.543758431,24.53626702
2243,5.796143259,9.519264241,24.1330829
2244,5.742458379,9.36891103,23.78348356
2245,5.741326055,9.228612733,23.48625049
2246,5.716122499,9.204731329,23.15494089
2247,5.62701888,9.225695539,22.75682382
2248,5.529000898,9.246829318,22.34006341
2249,5.448145356,9.23671481,21.93803235
2250,5.445549955,9.129152433,21.63158543
2251,5.503916453,8.976803636,21.41486426
2252,5.574594069,8.862183308,21.31899897
2253,5.613291643,8.794016183,21.26274245
2254,5.62941868,8.789886219,21.24896776
2255,5.68189477,8.813644036,21.21562282
2256,5.714870823,8.823472563,21.18467449
2257,5.726110918,8.860030062,21.10141818
2258,5.71215516,8.91909738,20.92440352
2259,5.646491999,8.950537645,20.84934264
2260,5.693870095,8.948410965,20.8085376
2261,5.767350647,8.918655451,20.7592633
2262,5.833146977,8.866575627,20.85147667
2263,6.03954339,8.818329345,20.94380419
2264,6.130246125,8.805125971,21.0218415
2265,6.102719491,8.771129526,21.03005003
2266,6.108951462,8.760216643,21.11228525
2267,6.037097147,8.776069103,21.29744492
2268,6.015813357,8.852225752,21.41531804
2269,6.067788988,8.979512317,21.61762971
2270,6.059790104,9.095722062,21.86975471
2271,6.019734356,9.142811158,21.97455261
2272,5.951699918,9.126776531,22.04582058
2273,5.81259537,9.082776571,22.12791083
2274,5.681294928,9.044088445,22.17511137
2275,5.635228639,9.107992514,22.23358877
2276,5.57407129,9.191742685,22.32372475
2277,5.578028735,9.314932106,22.33336937
2278,5.660617881,9.360957745,22.35945315
2279,5.720866528,9.226847893,22.50664055
2280,5.754142523,9.069257491,22.62195204
2281,5.715166773,8.947312282,22.66127327
2282,5.681125374,8.962625466,22.68292202
2283,5.780213437,9.120775597,22.63316186
2284,5.903751224,9.330077531,22.51943103
2285,6.045705909,9.460514743,22.41163085
2286,6.215881831,9.499479698,22.36413447
2287,6.236111814,9.543231982,22.38056166
2288,6.162576171,9.524079296,22.46088929
2289,5.916623041,9.501463544,22.68123335
2290,5.662636589,9.504942007,22.7928782
2291,5.511432329,9.438532674,22.6334053
2292,5.424501246,9.374690527,22.37926204
2293,5.45267856,9.257207622,22.1638555
2294,5.416911954,9.198014709,22.05386806
2295,5.322934319,9.220890929,22.05027651
2296,5.224608384,9.231637127,22.08686235
2297,5.193860637,9.117092015,21.89915099
2298,5.248114467,8.921254546,21.67185858
2299,5.361095395,8.823168552,21.54118973
2300,5.441867328,8.806686415,21.42901003
2301,5.467631167,8.875060264,21.41753847
2302,5.50933525,8.913460681,21.38349839
2303,5.540852849,8.980659865,21.38225762
2304,5.553495174,9.054854419,21.43445449
2305,5.573637219,9.046432373,21.53327817
2306,5.605011062,9.047510804,21.65663923
2307,5.720955578,8.97433753,21.6349285
2308,5.740651423,8.910386038,21.47274436
2309,5.590506165,8.959909199,21.31604036
2310,5.539126006,8.973681066,21.15831599
2311,5.467801964,8.802105988,21.00305741
2312,5.388284032,8.616688829,20.96065502
2313,5.358155673,8.569695065,20.92877989
2314,5.300104589,8.524464954,20.87737949
2315,5.331174257,8.613226582,21.00797458
2316,5.396476413,8.748397363,21.2283705
2317,5.526718365,8.754165592,21.3428797
2318,5.692322199,8.776587707,21.35805226
2319,5.917101091,8.787641557,21.2861276
2320,6.123306316,8.777005949,21.16102539
2321,6.172334026,8.8413383,20.93218295
2322,6.216506808,8.889289636,20.74479537
2323,6.202498905,8.843551041,20.78615967
2324,6.153366531,8.758931323,20.81674906
2325,6.066106451,8.550324714,20.6227367
2326,5.921330025,8.353113564,20.40654526
2327,5.804823457,8.420234758,20.28827407
2328,5.766574685,8.549592989,20.20411325
2329,5.803198764,8.674043985,20.25291063
2330,5.837342177,8.829967763,20.38301203
2331,5.90784671,9.007179745,20.54057155
2332,5.962737942,9.136837931,20.61005585
2333,5.926682106,9.113910344,20.51872786
2334,5.846440243,9.07838058,20.37622641
2335,5.592531454,9.059252902,20.13468863
2336,5.330035952,9.012822104,19.94081973
2337,5.086573751,8.931560647,19.84872842
2338,4.89779634,8.840725852,19.80020207
2339,5.138422735,8.787454916,19.85357476
2340,5.442389542,8.734000014,19.95188996
2341,5.692584426,8.77612784,20.10700323
2342,5.853406262,8.902411433,20.18565888
2343,5.729197148,8.957967852,20.13862103
2344,5.635059092,8.988370488,20.10227452
2345,5.597681667,8.992887927,20.09167325
2346,5.57275953,9.001837826,20.11796773
2347,5.58459085,9.189851489,20.3434426
2348,5.609788742,9.389850975,20.57466512
2349,5.757509175,9.489485451,20.87476634
2350,5.912473682,9.555109198,21.19937771
2351,5.929959848,9.596754963,21.19038214
2352,5.919977079,9.63736692,21.09025264
2353,5.975066679,9.516231354,20.95914756
2354,5.982518215,9.361937431,20.79484433
2355,5.886660222,9.301795755,20.68074988
2356,5.767685999,9.311462306,20.60531953
2357,5.716752962,9.335276123,20.53357499
2358,5.712413934,9.26075434,20.5628501
2359,5.711107548,9.124665781,20.78120831
2360,5.753684692,9.001747193,20.92582547
2361,5.787856194,8.843738604,20.86706837
2362,5.832691478,8.735099072,20.77918049
2363,5.804764403,8.737502585,20.65760362
2364,5.727211747,8.774245989,20.60648411
2365,5.572715068,8.754095111,20.8501027
2366,5.39994807,8.728829179,21.14938437
2367,5.504020012,8.758937085,21.46527282
2368,5.627880551,8.820332436,21.65342954
2369,5.554235024,9.074694949,21.57914792
2370,5.524778289,9.250090406,21.54621821
2371,5.738482424,9.214693827,21.72976367
2372,5.992421325,9.195266071,21.901404
2373,6.246104798,9.452447527,21.78894108
2374,6.46652252,9.720341902,21.68043708
2375,6.448758886,9.903201599,21.84118759
2376,6.385070767,10.06297321,21.99144377
2377,6.237612035,10.07266488,21.99615759
2378,6.170416395,10.06136866,22.07156486
2379,6.189237446,9.887929083,22.25901915
2380,6.087998903,9.730235601,22.38436487
2381,6.085661507,9.9745283,22.26188853
2382,6.105371296,10.16053092,22.28441912
2383,6.037086122,9.863458767,22.51173448
2384,5.976832787,9.63628014,22.58235699
2385,5.849866217,9.307908819,22.60539826
2386,5.864054374,8.943378122,22.47416065
2387,5.94512382,8.94711074,22.09100677
2388,5.865119834,8.915896468,21.74641647
2389,5.781307132,8.862583107,21.5785088
2390,5.737917195,8.968996401,21.68107439
2391,5.818268494,9.252804202,22.05248167
2392,5.877309504,9.484381309,22.14541698
2393,6.092857461,9.551904386,21.92607026
2394,6.29298121,9.686320517,21.99466627
2395,6.280462817,9.882582235,22.22637431
2396,6.335718755,9.887691792,22.33650892
2397,6.25002643,9.763386269,22.34162141
2398,6.136182953,9.63822737,22.30188202
2399,6.190664023,9.545074727,22.23296512
2400,6.092851599,9.622772664,22.47722468
2401,5.872138888,9.573462944,22.86031853
2402,5.48350381,9.343129472,23.14840277
2403,4.944203976,9.241825454,23.50454486
2404,4.990607532,9.183959013,23.35339136
2405,5.305110939,9.184839897,23.04571787
2406,5.362349686,9.336185541,22.97852163
2407,5.330321595,9.566774548,22.94163792
2408,5.256891154,9.613360424,22.98869383
2409,5.106300168,9.355970395,23.03528579
2410,5.191537497,9.462902665,23.2186288
2411,5.544708863,9.835179094,23.39626823
2412,5.886221281,9.994268765,23.3585436
2413,6.349812873,10.12561168,23.18213042
2414,6.759942299,10.20726237,22.69878811
2415,6.926832711,10.15759861,22.37812348
2416,6.929469012,9.92281735,22.02623107
2417,6.880698936,9.652180717,21.68106353
2418,6.988320028,9.788552642,21.72763055
2419,7.162123796,9.967694812,21.78690008
2420,6.827489077,9.768410455,21.832085
2421,6.360604137,9.633527914,21.87339184
2422,6.23086852,9.527141815,21.90182109
2423,6.109651913,9.378275186,21.83360703
2424,6.020542007,9.263064576,21.33848379
2425,6.159161227,9.309050034,20.81251749
2426,6.263630151,9.53949157,20.36263693
2427,6.244472365,9.763298248,20.00705185
2428,6.073484753,10.04142885,20.32536117
2429,5.852657705,10.17206581,20.62021985
2430,5.616450546,9.786668639,20.71785115
2431,5.163675416,9.335574533,20.76286636
2432,5.184160715,9.106906973,20.5508193
2433,5.435254559,9.124354603,20.34716297
2434,5.792140519,9.67480971,20.01640288
2435,5.928689033,9.954130232,19.67418413
2436,5.417211306,9.494063512,19.38465727
2437,4.958962491,8.916512794,19.05722796
2438,4.393302862,8.260742059,18.5930211
2439,4.164735484,7.835534947,18.21982194
2440,4.782299942,7.74981135,18.11639027
2441,5.241449602,7.886204676,17.90811321
2442,5.177571025,8.44343219,17.53535788
2443,4.852163644,8.854112674,17.32896014
2444,4.440639127,8.895972646,17.28124808
2445,4.4249371,8.92576847,17.19127839
2446,4.628126519,8.864350306,17.22187971
2447,4.910521717,9.08985621,17.20769312
2448,5.137565213,9.429459586,17.0170659
2449,5.421926667,9.217080581,17.26682178
2450,5.949231023,8.947148677,17.71169387
2451,6.175264295,8.666111797,17.93695672
2452,6.18794543,8.553623542,18.1536602
2453,5.768027361,8.971958799,18.74101633
2454,5.232629155,9.354819366,19.2818456
2455,5.249800029,9.718057342,19.29856727
2456,5.487067474,10.01826154,19.34824227
2457,5.065789938,10.26989575,19.50958364
2458,4.465135435,10.58145473,19.51128004
2459,4.160196334,10.44943095,19.48273619
2460,3.820379451,10.18362664,19.61418163
2461,3.627887972,9.535516191,19.8636845
2462,3.431793447,8.838716455,20.27729602
2463,3.381726262,8.609376178,21.00940849
2464,3.660164511,8.438204557,21.60580933
2465,4.352425107,8.1667627,21.70876843
2466,4.832150355,8.002952158,21.92644461
2467,4.794310704,8.408427294,21.95720276
2468,4.823770935,9.032655384,22.05811668
2469,5.115969708,9.984043896,22.56370991
2470,5.514994304,10.74101262,22.93141784
2471,6.002791008,10.78871663,23.26593631
2472,6.142607993,10.62513345,23.4546374
2473,5.923505054,10.26564175,23.36863427
2474,5.918283678,9.745998391,23.01720938
2475,6.15722906,9.341667399,22.23091695
2476,6.433545113,9.241015588,21.98242576
2477,6.459987511,9.399515461,22.32292749
2478,6.205066178,8.987849882,22.6541897
2479,5.893347449,8.003735959,22.75583646
2480,5.841705001,8.07040419,23.09105722
2481,6.201272087,8.766472802,23.73080284
2482,6.272617404,9.755557649,23.11361683
2483,6.098072906,10.70955728,22.07487262
2484,6.098532811,10.75029144,22.16837241
2485,5.922227664,10.63020124,22.31443877
2486,6.150778663,10.73502295,22.26353829
2487,6.415651623,11.01794715,22.34145695
2488,6.591187805,11.32812413,22.63330426
2489,6.917558373,11.64592188,23.09070031
2490,7.270589635,11.42028173,23.90645352
2491,7.468477304,11.22150041,24.61583295
2492,7.073247362,11.34966579,24.72171754
2493,6.603061726,11.52975849,24.93576205
2494,6.127676889,12.34187366,24.8826249
2495,5.831278176,12.80257473,24.84858128
2496,6.465490785,12.25289896,24.94511398
2497,7.082744939,11.84219327,25.0019179
2498,8.483912272,11.49169951,25.11539508
2499,9.002436076,11.56102701,24.74937093
2500,6.923407907,12.40644983,23.43527506
